transaction_id,order_date,shop_id,product_name,categoty,qty,price
97983,20-09-2019 13:12,3,Reebok_classic_instapump_fury,sneakers,1,9790
100392,06-09-2019 18:28,7,Adidas_average_shirt,shirts,1,2500
103349,19-09-2019 14:58,1,Nike_budget_shirt,shirts,1,999
85213,17-09-2019 14:33,1,Reebok_classic_daytona,sneakers,1,6990
90542,27-09-2019 18:04,6,Reebok_classic_instapump_fury,sneakers,1,9790
113845,11-09-2019 14:41,7,Reebok_classic_leather,sneakers,1,7690
99155,12-09-2019 18:58,6,Reebok_classic_daytona,sneakers,1,6990
100696,02-09-2019 13:35,2,Reebok_classic_instapump_fury,sneakers,1,9790
106092,02-09-2019 13:50,6,Adidas_nmd,sneakers,1,14450
109885,13-09-2019 15:15,6,Nike_air_max_90,sneakers,1,11500
114528,28-09-2019 11:35,3,Reebok_classic_daytona,sneakers,1,6990
103374,01-09-2019 15:45,7,Nike_air_max_90,sneakers,1,11500
91539,09-09-2019 15:51,7,Adidas_best_ever_shirt,shirts,1,4990
98579,10-09-2019 12:01,7,Reebok_classic_instapump_fury,sneakers,1,9790
108671,02-09-2019 14:39,4,Adidas_nmd,sneakers,1,14450
122265,05-09-2019 15:07,7,Nike_signal,sneakers,1,8990
102991,26-09-2019 18:58,6,Adidas_nmd,sneakers,1,14450
100275,15-09-2019 15:20,3,Reebok_classic_instapump_fury,sneakers,1,9790
97482,25-09-2019 13:27,3,Adidas_yeezy,sneakers,1,13490
101121,22-09-2019 12:10,3,Reebok_classic_instapump_fury,sneakers,1,9790
92532,26-09-2019 15:54,7,Reebok_classic_leather_redux,sneakers,1,5590
94755,29-09-2019 13:30,6,Adidas_yeezy,sneakers,1,13490
110286,29-09-2019 12:07,6,Reebok_classic_ripple,sneakers,1,5590
108163,17-09-2019 15:46,7,Reebok_classic_leather_redux,sneakers,1,5590
105541,03-09-2019 16:35,1,Adidas_nmd,sneakers,1,14450
117074,18-09-2019 08:40,7,Adidas_best_ever_shirt,shirts,1,4990
89021,19-09-2019 12:37,4,Reebok_classic_leather_redux,sneakers,1,5590
101656,17-09-2019 16:49,7,Adidas_yeezy,sneakers,1,13490
95156,10-09-2019 12:16,6,Nike_zoom_2k,sneakers,1,7490
90765,27-09-2019 04:18,6,Reebok_classic_ripple,sneakers,1,5590
100519,10-09-2019 14:22,5,Nike_signal,sneakers,1,8990
105427,24-09-2019 06:50,1,Adidas_originals_ozweego,sneakers,1,6290
100564,05-09-2019 13:43,5,Nike_signal,sneakers,1,8990
91364,13-09-2019 22:28,1,Reebok_classic_ripple,sneakers,1,5590
97692,04-09-2019 13:09,3,Adidas_nmd,sneakers,1,14450
94708,16-09-2019 11:53,4,Nike_signal,sneakers,1,8990
92473,12-09-2019 15:14,7,Nike_best_shirt_possible_ever,shirts,1,1790
94495,04-09-2019 15:01,3,Nike_air_max_90,sneakers,1,11500
87292,27-09-2019 10:56,7,Reebok_classic_leather_redux,sneakers,1,5590
117710,30-09-2019 08:05,6,Nike_air_force,sneakers,1,8990
113613,22-09-2019 14:38,3,Nike_best_shirt_possible_ever,shirts,1,1790
100718,04-09-2019 09:25,7,Adidas_yeezy,sneakers,1,13490
85456,03-09-2019 07:11,7,Adidas_originals_ozweego,sneakers,1,6290
96726,28-09-2019 11:53,7,Nike_air_max_90,sneakers,1,11500
121445,20-09-2019 13:45,4,Nike_signal,sneakers,1,8990
90431,07-09-2019 18:15,3,Nike_signal,sneakers,1,8990
104856,17-09-2019 05:53,7,Nike_zoom_2k,sneakers,1,7490
109354,16-09-2019 08:35,1,Adidas_nmd,sneakers,1,14450
97071,24-09-2019 12:49,7,Adidas_samba,sneakers,1,5990
95489,19-09-2019 19:49,4,Reebok_classic_leather_redux,sneakers,1,5590
117024,24-09-2019 13:19,7,Adidas_nmd,sneakers,1,14450
85938,22-09-2019 06:42,6,Adidas_best_ever_shirt,shirts,1,4990
110370,27-09-2019 13:36,4,Vans_era_neon,sneakers,1,5990
83630,11-09-2019 12:49,7,Nike_air_max_90,sneakers,1,11500
96685,02-09-2019 11:07,2,Reebok_classic_ripple,sneakers,1,5590
84781,28-09-2019 08:42,5,Reebok_classic_daytona,sneakers,1,6990
96916,09-09-2019 06:16,6,Reebok_classic_ripple,sneakers,1,5590
105491,21-09-2019 14:58,5,Vans_era_neon,sneakers,1,5990
76117,28-09-2019 12:57,3,Reebok_classic_leather_redux,sneakers,1,5590
85387,21-09-2019 14:43,4,Adidas_originals_ozweego,sneakers,1,6290
87705,02-09-2019 17:12,5,Reebok_classic_leather_redux,sneakers,1,5590
96825,01-09-2019 17:46,6,Adidas_gazelle,sneakers,1,6990
115120,14-09-2019 13:46,2,Nike_air_max_90,sneakers,1,11500
107291,22-09-2019 09:20,7,Reebok_classic_ripple,sneakers,1,5590
93920,15-09-2019 14:27,5,Reebok_classic_daytona,sneakers,1,6990
101616,12-09-2019 05:31,7,Nike_signal,sneakers,1,8990
111689,04-09-2019 18:31,6,Adidas_gazelle,sneakers,1,6990
91867,22-09-2019 14:01,2,Reebok_classic_ripple,sneakers,1,5590
94237,01-09-2019 15:33,5,Nike_air_force,sneakers,1,8990
108146,17-09-2019 11:45,2,Nike_signal,sneakers,1,8990
106754,11-09-2019 10:15,6,Adidas_yeezy,sneakers,1,13490
101943,14-09-2019 13:47,1,Adidas_yeezy,sneakers,1,13490
96753,17-09-2019 16:38,6,Nike_budget_shirt,shirts,1,999
96720,01-09-2019 16:03,2,Nike_best_shirt_possible_ever,shirts,1,1790
107550,30-09-2019 11:17,6,Adidas_nmd,sneakers,1,14450
106606,26-09-2019 16:02,7,Adidas_ultra_boost,sneakers,1,11990
92932,09-09-2019 13:00,7,Adidas_originals_ozweego,sneakers,1,6290
107978,10-09-2019 08:57,4,Reebok_classic_leather_redux,sneakers,1,5590
91348,18-09-2019 14:50,2,Adidas_nmd,sneakers,1,14450
97102,26-09-2019 15:06,3,Adidas_yeezy,sneakers,1,13490
80723,20-09-2019 10:14,7,Reebok_classic_daytona,sneakers,1,6990
107815,08-09-2019 10:10,6,Adidas_originals_ozweego,sneakers,1,6290
100883,09-09-2019 08:20,6,Reebok_classic_daytona,sneakers,1,6990
106548,27-09-2019 11:50,7,Nike_zoom_2k,sneakers,1,7490
94957,17-09-2019 15:33,6,Nike_signal,sneakers,1,8990
86394,03-09-2019 17:33,2,Reebok_classic_leather_redux,sneakers,1,5590
101795,22-09-2019 10:33,2,Nike_zoom_2k,sneakers,1,7490
119702,16-09-2019 18:11,7,Reebok_classic_leather_redux,sneakers,1,5590
122711,08-09-2019 11:11,5,Nike_signal,sneakers,1,8990
109601,20-09-2019 11:07,3,Reebok_classic_daytona,sneakers,1,6990
102949,02-09-2019 09:07,4,Adidas_average_shirt,shirts,1,2500
103053,30-09-2019 12:59,7,Reebok_classic_leather_redux,sneakers,1,5590
92937,19-09-2019 16:43,3,Vans_era_neon,sneakers,1,5990
92413,11-09-2019 12:48,7,Reebok_classic_leather_redux,sneakers,1,5590
109736,24-09-2019 17:05,2,Reebok_classic_instapump_fury,sneakers,1,9790
99727,10-09-2019 03:47,3,Reebok_classic_instapump_fury,sneakers,1,9790
108015,29-09-2019 16:51,4,Adidas_originals_ozweego,sneakers,1,6290
84511,20-09-2019 13:04,6,Adidas_yeezy,sneakers,1,13490
83473,29-09-2019 19:01,3,Reebok_classic_daytona,sneakers,1,6990
94512,17-09-2019 06:51,7,Reebok_classic_daytona,sneakers,1,6990
111234,11-09-2019 19:46,6,Nike_signal,sneakers,1,8990
96386,22-09-2019 12:08,7,Nike_signal,sneakers,1,8990
100794,11-09-2019 19:15,2,Adidas_best_ever_shirt,shirts,1,4990
98136,09-09-2019 11:08,3,Reebok_classic_ripple,sneakers,1,5590
100660,14-09-2019 18:17,4,Nike_signal,sneakers,1,8990
100618,08-09-2019 12:07,7,Adidas_samba,sneakers,1,5990
107929,28-09-2019 13:49,7,Adidas_yeezy,sneakers,1,13490
90950,12-09-2019 15:29,7,Adidas_originals_ozweego,sneakers,1,6290
98468,11-09-2019 15:00,7,Nike_air_max_90,sneakers,1,11500
100052,07-09-2019 17:00,1,Adidas_yeezy,sneakers,1,13490
101188,24-09-2019 14:52,7,Nike_signal,sneakers,1,8990
73922,22-09-2019 12:44,3,Nike_signal,sneakers,1,8990
102153,26-09-2019 12:39,7,Reebok_classic_leather,sneakers,1,7690
94141,05-09-2019 14:44,3,Adidas_yeezy,sneakers,1,13490
93415,03-09-2019 11:09,6,Adidas_nmd,sneakers,1,14450
105299,24-09-2019 15:29,2,Nike_zoom_2k,sneakers,1,7490
83989,18-09-2019 12:54,6,Reebok_classic_instapump_fury,sneakers,1,9790
107079,20-09-2019 08:32,1,Reebok_classic_leather_redux,sneakers,1,5590
94237,22-09-2019 18:55,6,Reebok_classic_leather_redux,sneakers,1,5590
108653,28-09-2019 12:12,3,Nike_best_shirt_possible_ever,shirts,1,1790
112980,17-09-2019 19:32,7,Nike_signal,sneakers,1,8990
83099,22-09-2019 18:10,3,Nike_signal,sneakers,1,8990
95473,16-09-2019 13:36,5,Reebok_classic_leather_redux,sneakers,1,5590
