transaction_id,order_date,shop_id,product_name,categoty,qty,price
98266,10-05-2019 07:28,6,Reebok_classic_leather,sneakers,1,7690
116467,08-05-2019 14:19,3,Adidas_gazelle,sneakers,1,6990
97365,23-05-2019 12:25,7,Nike_air_max_90,sneakers,1,11500
101526,12-05-2019 13:31,2,Reebok_classic_ripple,sneakers,1,5590
109143,28-05-2019 13:35,7,Adidas_yeezy,sneakers,1,13490
110146,16-05-2019 13:22,2,Reebok_classic_leather,sneakers,1,7690
102447,23-05-2019 13:04,6,Nike_air_force,sneakers,1,8990
102792,15-05-2019 18:04,5,Reebok_classic_ripple,sneakers,1,5590
114111,17-05-2019 09:34,7,Adidas_originals_ozweego,sneakers,1,6290
97089,10-05-2019 15:53,6,Adidas_yeezy,sneakers,1,13490
105307,20-05-2019 15:31,7,Nike_best_shirt_possible_ever,shirts,1,1790
102518,28-05-2019 13:06,6,Adidas_ultra_boost,sneakers,1,11990
92458,26-05-2019 11:34,6,Reebok_classic_leather_redux,sneakers,1,5590
92746,04-05-2019 10:33,3,Adidas_average_shirt,shirts,1,2500
90953,12-05-2019 09:42,7,Reebok_classic_instapump_fury,sneakers,1,9790
104160,22-05-2019 14:23,1,Reebok_classic_daytona,sneakers,1,6990
100755,23-05-2019 12:56,7,Reebok_classic_leather_redux,sneakers,1,5590
100978,09-05-2019 08:45,2,Reebok_classic_leather_redux,sneakers,1,5590
113830,18-05-2019 17:11,1,Reebok_classic_leather_redux,sneakers,1,5590
83790,10-05-2019 10:46,2,Adidas_average_shirt,shirts,1,2500
108733,18-05-2019 15:55,6,Nike_air_force,sneakers,1,8990
96006,22-05-2019 14:43,7,Nike_air_force,sneakers,1,8990
96812,30-05-2019 17:33,1,Adidas_yeezy,sneakers,1,13490
96998,11-05-2019 16:01,4,Nike_budget_shirt,shirts,1,999
104106,26-05-2019 15:39,7,Adidas_average_shirt,shirts,1,2500
105727,25-05-2019 16:09,1,Vans_era_neon,sneakers,1,5990
105167,28-05-2019 18:17,7,Reebok_classic_ripple,sneakers,1,5590
114310,24-05-2019 15:45,3,Nike_signal,sneakers,1,8990
88427,03-05-2019 06:06,7,Nike_signal,sneakers,1,8990
102835,16-05-2019 11:54,2,Adidas_nmd,sneakers,1,14450
110130,15-05-2019 16:13,3,Adidas_yeezy,sneakers,1,13490
103300,14-05-2019 19:19,7,Nike_signal,sneakers,1,8990
94823,22-05-2019 09:06,7,Adidas_yeezy,sneakers,1,13490
95045,15-05-2019 07:01,2,Reebok_classic_leather_redux,sneakers,1,5590
109508,27-05-2019 16:36,7,Reebok_classic_ripple,sneakers,1,5590
102447,15-05-2019 12:46,4,Nike_signal,sneakers,1,8990
100401,20-05-2019 10:58,5,Adidas_nmd,sneakers,1,14450
100624,26-05-2019 14:17,2,Nike_signal,sneakers,1,8990
82842,26-05-2019 11:31,2,Reebok_classic_instapump_fury,sneakers,1,9790
80747,16-05-2019 12:10,1,Nike_signal,sneakers,1,8990
