transaction_id,order_date,shop_id,product_name,categoty,qty,price
91872,29-11-2019 16:09,5,Adidas_originals_ozweego,sneakers,1,6290
105983,08-11-2019 16:26,6,Reebok_classic_ripple,sneakers,1,5590
80584,10-11-2019 09:18,2,Adidas_nmd,sneakers,1,14450
119890,12-11-2019 08:35,7,Adidas_yeezy,sneakers,1,13490
97991,02-11-2019 17:52,7,Reebok_classic_leather,sneakers,1,7690
107564,29-11-2019 12:08,5,Reebok_classic_instapump_fury,sneakers,1,9790
88221,10-11-2019 17:01,2,Nike_signal,sneakers,1,8990
108658,24-11-2019 10:06,4,Reebok_classic_ripple,sneakers,1,5590
79049,15-11-2019 15:59,6,Adidas_originals_ozweego,sneakers,1,6290
98291,11-11-2019 13:11,5,Reebok_classic_ripple,sneakers,1,5590
73007,05-11-2019 14:19,7,Reebok_classic_instapump_fury,sneakers,1,9790
87916,29-11-2019 12:39,1,Nike_signal,sneakers,1,8990
104169,27-11-2019 12:17,4,Reebok_classic_ripple,sneakers,1,5590
94270,23-11-2019 14:53,4,Adidas_yeezy,sneakers,1,13490
100094,09-11-2019 15:11,3,Reebok_classic_leather_redux,sneakers,1,5590
90435,13-11-2019 17:01,7,Reebok_classic_leather,sneakers,1,7690
103510,17-11-2019 11:00,7,Adidas_nmd,sneakers,1,14450
106706,02-11-2019 14:31,3,Reebok_classic_leather_redux,sneakers,1,5590
101736,22-11-2019 16:28,5,Adidas_originals_ozweego,sneakers,1,6290
79485,12-11-2019 09:56,6,Reebok_classic_ripple,sneakers,1,5590
107264,04-11-2019 12:46,1,Nike_zoom_2k,sneakers,1,7490
104533,15-11-2019 13:02,6,Reebok_classic_leather,sneakers,1,7690
100247,15-11-2019 13:25,7,Nike_signal,sneakers,1,8990
102046,22-11-2019 15:50,1,Reebok_classic_leather,sneakers,1,7690
108219,22-11-2019 10:57,2,Reebok_classic_daytona,sneakers,1,6990
108996,04-11-2019 18:43,2,Reebok_classic_ripple,sneakers,1,5590
77236,27-11-2019 11:11,7,Reebok_classic_instapump_fury,sneakers,1,9790
74324,10-11-2019 09:12,7,Adidas_best_ever_shirt,shirts,1,4990
109974,28-11-2019 15:54,2,Nike_air_max_90,sneakers,1,11500
90400,24-11-2019 12:46,7,Adidas_yeezy,sneakers,1,13490
108530,11-11-2019 12:56,7,Reebok_classic_leather_redux,sneakers,1,5590
97182,06-11-2019 14:19,4,Nike_air_max_90,sneakers,1,11500
69400,28-11-2019 10:56,4,Nike_signal,sneakers,1,8990
113011,23-11-2019 12:49,4,Vans_era_neon,sneakers,1,5990
103150,13-11-2019 22:10,6,Reebok_classic_leather,sneakers,1,7690
93801,09-11-2019 13:45,6,Adidas_yeezy,sneakers,1,13490
94833,25-11-2019 14:29,7,Adidas_nmd,sneakers,1,14450
89095,26-11-2019 19:22,6,Nike_air_force,sneakers,1,8990
100489,02-11-2019 06:48,3,Vans_era_neon,sneakers,1,5990
87237,11-11-2019 19:14,6,Adidas_ultra_boost,sneakers,1,11990
102072,06-11-2019 15:27,7,Nike_air_force,sneakers,1,8990
111807,22-11-2019 08:02,7,Adidas_yeezy,sneakers,1,13490
108929,19-11-2019 12:49,5,Nike_air_max_90,sneakers,1,11500
90000,30-11-2019 10:49,7,Adidas_yeezy,sneakers,1,13490
95408,11-11-2019 15:18,7,Adidas_gazelle,sneakers,1,6990
104303,09-11-2019 08:59,6,Reebok_classic_instapump_fury,sneakers,1,9790
89659,26-11-2019 14:00,7,Adidas_best_ever_shirt,shirts,1,4990
108981,04-11-2019 15:20,6,Reebok_classic_instapump_fury,sneakers,1,9790
97157,11-11-2019 15:38,7,Nike_air_max_90,sneakers,1,11500
101548,15-11-2019 09:12,4,Reebok_classic_ripple,sneakers,1,5590
87573,10-11-2019 07:42,7,Nike_signal,sneakers,1,8990
90658,27-11-2019 13:23,3,Nike_signal,sneakers,1,8990
91436,25-11-2019 17:47,2,Adidas_nmd,sneakers,1,14450
94133,17-11-2019 08:34,6,Reebok_classic_leather_redux,sneakers,1,5590
116399,13-11-2019 13:21,6,Nike_signal,sneakers,1,8990
116338,09-11-2019 11:18,6,Adidas_originals_ozweego,sneakers,1,6290
113492,20-11-2019 20:26,2,Adidas_best_ever_shirt,shirts,1,4990
89944,14-11-2019 16:03,4,Adidas_yeezy,sneakers,1,13490
104054,08-11-2019 12:44,7,Reebok_classic_leather,sneakers,1,7690
90697,26-11-2019 13:24,2,Reebok_classic_instapump_fury,sneakers,1,9790
105842,04-11-2019 09:37,7,Adidas_samba,sneakers,1,5990
96096,18-11-2019 14:30,7,Reebok_classic_leather_redux,sneakers,1,5590
83761,17-11-2019 16:59,6,Adidas_average_shirt,shirts,1,2500
100334,27-11-2019 15:28,5,Adidas_yeezy,sneakers,1,13490
101674,11-11-2019 12:18,2,Adidas_nmd,sneakers,1,14450
99710,08-11-2019 14:32,7,Reebok_classic_instapump_fury,sneakers,1,9790
92473,12-11-2019 15:46,6,Reebok_classic_ripple,sneakers,1,5590
111161,30-11-2019 06:01,3,Reebok_classic_ripple,sneakers,1,5590
101722,18-11-2019 12:14,7,Vans_era_neon,sneakers,1,5990
100115,29-11-2019 19:31,7,Reebok_classic_leather,sneakers,1,7690
96768,18-11-2019 14:39,6,Nike_signal,sneakers,1,8990
116585,26-11-2019 12:54,7,Reebok_classic_leather_redux,sneakers,1,5590
103921,29-11-2019 15:52,2,Reebok_classic_ripple,sneakers,1,5590
101198,22-11-2019 21:21,7,Adidas_yeezy,sneakers,1,13490
85761,12-11-2019 08:56,2,Adidas_ultra_boost,sneakers,1,11990
113541,26-11-2019 13:14,7,Reebok_classic_ripple,sneakers,1,5590
95908,07-11-2019 08:28,6,Nike_signal,sneakers,1,8990
107249,27-11-2019 14:12,2,Reebok_classic_leather_redux,sneakers,1,5590
113860,16-11-2019 12:11,5,Reebok_classic_ripple,sneakers,1,5590
100318,01-11-2019 20:58,6,Nike_signal,sneakers,1,8990
93808,05-11-2019 14:39,2,Nike_air_force,sneakers,1,8990
84453,09-11-2019 14:58,3,Nike_signal,sneakers,1,8990
126024,16-11-2019 13:49,3,Vans_old_skool_neon,sneakers,1,6390
93139,14-11-2019 13:00,6,Reebok_classic_ripple,sneakers,1,5590
96041,30-11-2019 09:49,4,Nike_signal,sneakers,1,8990
77840,13-11-2019 13:16,7,Reebok_classic_instapump_fury,sneakers,1,9790
97048,02-11-2019 10:14,7,Adidas_best_ever_shirt,shirts,1,4990
111346,22-11-2019 13:29,7,Reebok_classic_leather_redux,sneakers,1,5590
97409,10-11-2019 15:27,2,Reebok_classic_leather,sneakers,1,7690
88023,26-11-2019 14:50,7,Reebok_classic_leather,sneakers,1,7690
99851,16-11-2019 13:35,2,Adidas_originals_ozweego,sneakers,1,6290
84503,19-11-2019 14:59,4,Adidas_nmd,sneakers,1,14450
97638,16-11-2019 10:47,7,Adidas_samba,sneakers,1,5990
76843,22-11-2019 18:37,7,Vans_old_skool_neon,sneakers,1,6390
107870,30-11-2019 13:36,3,Adidas_nmd,sneakers,1,14450
96051,17-11-2019 10:34,1,Nike_air_max_90,sneakers,1,11500
100228,22-11-2019 11:37,3,Reebok_classic_daytona,sneakers,1,6990
98372,19-11-2019 10:46,7,Reebok_classic_leather,sneakers,1,7690
90966,11-11-2019 16:26,6,Adidas_samba,sneakers,1,5990
113367,28-11-2019 11:37,6,Adidas_yeezy,sneakers,1,13490
74570,16-11-2019 11:20,7,Reebok_classic_ripple,sneakers,1,5590
94303,15-11-2019 10:27,5,Reebok_classic_leather,sneakers,1,7690
98809,17-11-2019 08:41,3,Nike_air_force,sneakers,1,8990
93498,04-11-2019 08:17,3,Reebok_classic_daytona,sneakers,1,6990
94094,11-11-2019 05:29,5,Reebok_classic_leather_redux,sneakers,1,5590
90907,08-11-2019 14:25,2,Nike_signal,sneakers,1,8990
97243,19-11-2019 12:17,7,Nike_air_max_90,sneakers,1,11500
105679,29-11-2019 06:19,1,Reebok_classic_leather,sneakers,1,7690
106072,01-11-2019 11:59,3,Adidas_gazelle,sneakers,1,6990
83816,07-11-2019 14:14,6,Adidas_yeezy,sneakers,1,13490
87365,25-11-2019 15:40,7,Adidas_originals_ozweego,sneakers,1,6290
111019,17-11-2019 15:04,7,Reebok_classic_leather,sneakers,1,7690
89428,08-11-2019 16:34,7,Reebok_classic_leather,sneakers,1,7690
88206,21-11-2019 16:31,6,Nike_signal,sneakers,1,8990
83146,25-11-2019 19:39,2,Reebok_classic_instapump_fury,sneakers,1,9790
95492,09-11-2019 11:39,7,Reebok_classic_leather_redux,sneakers,1,5590
103966,29-11-2019 16:18,6,Reebok_classic_daytona,sneakers,1,6990
105838,10-11-2019 17:26,3,Adidas_average_shirt,shirts,1,2500
105666,20-11-2019 16:12,7,Adidas_originals_ozweego,sneakers,1,6290
92481,07-11-2019 11:21,6,Adidas_nmd,sneakers,1,14450
112853,19-11-2019 13:30,6,Nike_signal,sneakers,1,8990
79525,23-11-2019 12:32,6,Reebok_classic_instapump_fury,sneakers,1,9790
109662,26-11-2019 20:37,6,Reebok_classic_instapump_fury,sneakers,1,9790
83530,11-11-2019 12:23,3,Reebok_classic_leather_redux,sneakers,1,5590
88480,05-11-2019 15:11,7,Reebok_classic_leather_redux,sneakers,1,5590
104488,16-11-2019 12:59,4,Adidas_average_shirt,shirts,1,2500
103938,17-11-2019 10:05,3,Reebok_classic_instapump_fury,sneakers,1,9790
106656,19-11-2019 13:40,3,Adidas_nmd,sneakers,1,14450
102227,05-11-2019 15:05,7,Adidas_gazelle,sneakers,1,6990
82072,29-11-2019 16:11,2,Reebok_classic_leather,sneakers,1,7690
94187,02-11-2019 13:59,7,Adidas_originals_ozweego,sneakers,1,6290
102848,21-11-2019 16:46,7,Vans_era_neon,sneakers,1,5990
105409,01-11-2019 11:34,3,Nike_zoom_2k,sneakers,1,7490
104528,02-11-2019 17:35,6,Vans_era_neon,sneakers,1,5990
95884,25-11-2019 09:59,7,Reebok_classic_daytona,sneakers,1,6990
121535,03-11-2019 14:14,7,Nike_best_shirt_possible_ever,shirts,1,1790
93728,03-11-2019 13:51,3,Adidas_gazelle,sneakers,1,6990
114735,25-11-2019 13:52,2,Adidas_ultra_boost,sneakers,1,11990
92200,28-11-2019 11:51,2,Reebok_classic_instapump_fury,sneakers,1,9790
103479,16-11-2019 13:46,7,Nike_signal,sneakers,1,8990
99371,17-11-2019 17:22,1,Reebok_classic_leather_redux,sneakers,1,5590
86558,25-11-2019 12:08,3,Adidas_ultra_boost,sneakers,1,11990
