transaction_id,order_date,shop_id,product_name,categoty,qty,price
85604,22-10-2019 15:17,3,Adidas_samba,sneakers,1,5990
90035,17-10-2019 14:30,3,Reebok_classic_leather_redux,sneakers,1,5590
94140,15-10-2019 15:49,1,Reebok_classic_leather_redux,sneakers,1,5590
92123,18-10-2019 15:04,6,Vans_old_skool_neon,sneakers,1,6390
98710,15-10-2019 12:12,3,Adidas_nmd,sneakers,1,14450
116843,21-10-2019 12:24,7,Nike_air_force,sneakers,1,8990
111313,21-10-2019 12:02,6,Nike_air_max_90,sneakers,1,11500
108835,18-10-2019 10:31,2,Nike_air_max_90,sneakers,1,11500
100292,29-10-2019 21:27,2,Nike_air_force,sneakers,1,8990
107123,02-10-2019 15:02,4,Reebok_classic_leather_redux,sneakers,1,5590
104308,14-10-2019 12:15,6,Adidas_yeezy,sneakers,1,13490
92034,12-10-2019 11:51,7,Nike_budget_shirt,shirts,1,999
112401,15-10-2019 13:00,3,Reebok_classic_ripple,sneakers,1,5590
107921,27-10-2019 10:35,2,Adidas_nmd,sneakers,1,14450
107240,24-10-2019 12:46,4,Reebok_classic_leather,sneakers,1,7690
101406,03-10-2019 13:43,2,Nike_air_max_90,sneakers,1,11500
100199,27-10-2019 12:24,1,Adidas_yeezy,sneakers,1,13490
96245,30-10-2019 10:12,3,Adidas_originals_ozweego,sneakers,1,6290
114359,29-10-2019 13:56,1,Nike_signal,sneakers,1,8990
100692,28-10-2019 14:46,7,Reebok_classic_daytona,sneakers,1,6990
105022,05-10-2019 14:04,3,Adidas_nmd,sneakers,1,14450
103187,27-10-2019 12:22,4,Adidas_yeezy,sneakers,1,13490
113275,12-10-2019 13:15,7,Adidas_yeezy,sneakers,1,13490
92831,06-10-2019 17:20,6,Adidas_nmd,sneakers,1,14450
94930,26-10-2019 14:23,7,Nike_signal,sneakers,1,8990
95904,12-10-2019 09:39,2,Adidas_originals_ozweego,sneakers,1,6290
109950,28-10-2019 18:19,6,Reebok_classic_leather,sneakers,1,7690
101658,02-10-2019 20:52,7,Reebok_classic_daytona,sneakers,1,6990
116709,24-10-2019 14:46,3,Nike_air_max_90,sneakers,1,11500
110891,21-10-2019 09:05,7,Reebok_classic_leather_redux,sneakers,1,5590
110433,24-10-2019 12:44,3,Adidas_yeezy,sneakers,1,13490
101544,20-10-2019 14:21,4,Reebok_classic_leather,sneakers,1,7690
120023,16-10-2019 17:26,7,Reebok_classic_leather,sneakers,1,7690
90963,31-10-2019 17:47,3,Adidas_average_shirt,shirts,1,2500
93812,04-10-2019 13:37,7,Vans_era_neon,sneakers,1,5990
91751,02-10-2019 08:56,7,Reebok_classic_ripple,sneakers,1,5590
113686,24-10-2019 06:53,6,Reebok_classic_instapump_fury,sneakers,1,9790
101741,28-10-2019 18:44,7,Nike_air_max_90,sneakers,1,11500
84924,15-10-2019 07:50,7,Nike_best_shirt_possible_ever,shirts,1,1790
85383,02-10-2019 09:38,5,Adidas_ultra_boost,sneakers,1,11990
101013,04-10-2019 15:39,3,Nike_signal,sneakers,1,8990
100342,21-10-2019 14:37,7,Reebok_classic_leather,sneakers,1,7690
118440,25-10-2019 19:43,7,Vans_era_neon,sneakers,1,5990
97114,02-10-2019 19:35,6,Reebok_classic_ripple,sneakers,1,5590
119113,25-10-2019 13:22,6,Reebok_classic_leather,sneakers,1,7690
91605,22-10-2019 14:29,3,Vans_old_skool_neon,sneakers,1,6390
96853,16-10-2019 14:52,1,Reebok_classic_leather_redux,sneakers,1,5590
105254,10-10-2019 14:54,6,Adidas_nmd,sneakers,1,14450
78677,14-10-2019 14:29,3,Nike_zoom_2k,sneakers,1,7490
104118,06-10-2019 17:53,6,Nike_signal,sneakers,1,8990
117926,12-10-2019 14:40,3,Adidas_nmd,sneakers,1,14450
94871,07-10-2019 15:13,7,Reebok_classic_ripple,sneakers,1,5590
84180,02-10-2019 08:44,6,Adidas_originals_ozweego,sneakers,1,6290
93264,04-10-2019 11:38,6,Nike_signal,sneakers,1,8990
127062,12-10-2019 19:54,7,Reebok_classic_leather,sneakers,1,7690
82112,19-10-2019 13:29,7,Adidas_yeezy,sneakers,1,13490
87109,27-10-2019 12:46,4,Reebok_classic_instapump_fury,sneakers,1,9790
116481,23-10-2019 11:24,2,Nike_signal,sneakers,1,8990
100269,19-10-2019 14:41,6,Adidas_originals_ozweego,sneakers,1,6290
97446,03-10-2019 12:51,4,Reebok_classic_ripple,sneakers,1,5590
103738,18-10-2019 12:07,6,Adidas_best_ever_shirt,shirts,1,4990
100857,10-10-2019 17:48,5,Adidas_best_ever_shirt,shirts,1,4990
80849,05-10-2019 09:47,3,Adidas_originals_ozweego,sneakers,1,6290
107377,16-10-2019 08:57,3,Adidas_nmd,sneakers,1,14450
101561,19-10-2019 15:53,2,Nike_best_shirt_possible_ever,shirts,1,1790
86932,10-10-2019 14:28,7,Reebok_classic_ripple,sneakers,1,5590
94368,04-10-2019 16:49,3,Reebok_classic_leather,sneakers,1,7690
89431,20-10-2019 15:42,7,Reebok_classic_leather,sneakers,1,7690
97456,25-10-2019 13:52,2,Adidas_yeezy,sneakers,1,13490
90718,13-10-2019 11:10,7,Nike_budget_shirt,shirts,1,999
85407,19-10-2019 13:39,3,Nike_air_max_90,sneakers,1,11500
98132,31-10-2019 13:48,7,Nike_signal,sneakers,1,8990
104923,08-10-2019 14:49,7,Reebok_classic_daytona,sneakers,1,6990
123485,12-10-2019 12:47,7,Reebok_classic_instapump_fury,sneakers,1,9790
107660,19-10-2019 08:30,3,Nike_signal,sneakers,1,8990
100034,15-10-2019 12:55,2,Adidas_samba,sneakers,1,5990
103883,05-10-2019 13:30,3,Adidas_gazelle,sneakers,1,6990
115547,20-10-2019 13:50,2,Reebok_classic_ripple,sneakers,1,5590
108454,07-10-2019 15:05,7,Adidas_nmd,sneakers,1,14450
92179,22-10-2019 17:33,7,Reebok_classic_ripple,sneakers,1,5590
91994,14-10-2019 14:56,7,Reebok_classic_ripple,sneakers,1,5590
95414,03-10-2019 14:47,2,Reebok_classic_leather,sneakers,1,7690
109319,22-10-2019 14:37,4,Adidas_originals_ozweego,sneakers,1,6290
102538,08-10-2019 18:30,7,Adidas_nmd,sneakers,1,14450
106248,05-10-2019 15:50,7,Adidas_nmd,sneakers,1,14450
