transaction_id,order_date,shop_id,product_name,categoty,qty,price
102885,28-08-2019 13:57,4,Nike_air_force,sneakers,1,8990
113902,22-08-2019 14:42,7,Reebok_classic_ripple,sneakers,1,5590
83407,16-08-2019 12:39,1,Adidas_originals_ozweego,sneakers,1,6290
87407,12-08-2019 17:08,2,Reebok_classic_leather_redux,sneakers,1,5590
105384,17-08-2019 10:12,2,Reebok_classic_ripple,sneakers,1,5590
101958,14-08-2019 11:55,2,Nike_air_max_90,sneakers,1,11500
92610,18-08-2019 20:10,3,Vans_era_neon,sneakers,1,5990
110241,05-08-2019 16:56,5,Adidas_nmd,sneakers,1,14450
93001,19-08-2019 10:25,4,Reebok_classic_instapump_fury,sneakers,1,9790
103670,02-08-2019 11:43,3,Vans_old_skool_neon,sneakers,1,6390
100952,29-08-2019 16:32,5,Nike_zoom_2k,sneakers,1,7490
105737,22-08-2019 14:12,5,Vans_era_neon,sneakers,1,5990
104674,04-08-2019 17:50,3,Nike_zoom_2k,sneakers,1,7490
87693,19-08-2019 07:54,2,Reebok_classic_instapump_fury,sneakers,1,9790
90325,12-08-2019 14:57,7,Adidas_originals_ozweego,sneakers,1,6290
127306,23-08-2019 11:30,7,Reebok_classic_instapump_fury,sneakers,1,9790
88276,23-08-2019 12:22,1,Adidas_originals_ozweego,sneakers,1,6290
98952,01-08-2019 16:04,7,Reebok_classic_ripple,sneakers,1,5590
98961,06-08-2019 14:20,3,Reebok_classic_ripple,sneakers,1,5590
83433,10-08-2019 13:51,2,Adidas_nmd,sneakers,1,14450
116422,19-08-2019 08:53,3,Vans_old_skool_neon,sneakers,1,6390
96070,13-08-2019 11:01,6,Reebok_classic_ripple,sneakers,1,5590
91231,09-08-2019 19:08,7,Adidas_originals_ozweego,sneakers,1,6290
103263,16-08-2019 10:33,3,Reebok_classic_leather,sneakers,1,7690
105367,25-08-2019 13:24,2,Reebok_classic_instapump_fury,sneakers,1,9790
111438,03-08-2019 14:31,2,Nike_signal,sneakers,1,8990
106541,07-08-2019 15:00,3,Nike_signal,sneakers,1,8990
87950,15-08-2019 16:38,4,Reebok_classic_ripple,sneakers,1,5590
90819,03-08-2019 07:08,4,Adidas_best_ever_shirt,shirts,1,4990
107154,18-08-2019 14:34,1,Adidas_average_shirt,shirts,1,2500
104841,17-08-2019 13:24,6,Reebok_classic_daytona,sneakers,1,6990
105451,15-08-2019 12:14,6,Reebok_classic_ripple,sneakers,1,5590
106450,29-08-2019 16:08,2,Reebok_classic_instapump_fury,sneakers,1,9790
91004,26-08-2019 08:08,2,Reebok_classic_leather_redux,sneakers,1,5590
105418,12-08-2019 12:08,4,Reebok_classic_instapump_fury,sneakers,1,9790
98422,07-08-2019 12:31,2,Adidas_nmd,sneakers,1,14450
103064,14-08-2019 09:22,6,Adidas_samba,sneakers,1,5990
113252,27-08-2019 13:10,7,Reebok_classic_ripple,sneakers,1,5590
99694,11-08-2019 17:06,7,Adidas_nmd,sneakers,1,14450
82460,31-08-2019 18:03,6,Nike_air_max_90,sneakers,1,11500
108882,30-08-2019 20:08,4,Nike_signal,sneakers,1,8990
85470,22-08-2019 17:20,7,Reebok_classic_ripple,sneakers,1,5590
107714,18-08-2019 13:21,6,Reebok_classic_leather,sneakers,1,7690
99638,29-08-2019 12:02,2,Nike_signal,sneakers,1,8990
101962,12-08-2019 10:21,7,Reebok_classic_ripple,sneakers,1,5590
88566,04-08-2019 19:58,4,Nike_signal,sneakers,1,8990
108896,28-08-2019 13:46,7,Reebok_classic_instapump_fury,sneakers,1,9790
93214,29-08-2019 14:51,1,Adidas_yeezy,sneakers,1,13490
111363,28-08-2019 15:56,7,Adidas_yeezy,sneakers,1,13490
101176,28-08-2019 14:13,3,Adidas_originals_ozweego,sneakers,1,6290
101758,13-08-2019 01:50,1,Adidas_ultra_boost,sneakers,1,11990
80730,13-08-2019 13:24,3,Adidas_nmd,sneakers,1,14450
101795,30-08-2019 13:22,7,Adidas_yeezy,sneakers,1,13490
99104,04-08-2019 09:57,2,Nike_signal,sneakers,1,8990
97068,10-08-2019 12:14,3,Adidas_yeezy,sneakers,1,13490
97732,02-08-2019 13:49,6,Reebok_classic_instapump_fury,sneakers,1,9790
105212,28-08-2019 14:58,7,Reebok_classic_leather,sneakers,1,7690
89666,01-08-2019 20:24,7,Reebok_classic_leather,sneakers,1,7690
116997,30-08-2019 19:36,3,Adidas_originals_ozweego,sneakers,1,6290
91194,01-08-2019 11:16,7,Adidas_gazelle,sneakers,1,6990
104441,14-08-2019 10:55,7,Nike_signal,sneakers,1,8990
112053,21-08-2019 09:56,1,Reebok_classic_ripple,sneakers,1,5590
84924,06-08-2019 15:24,5,Reebok_classic_leather,sneakers,1,7690
111821,30-08-2019 19:01,7,Reebok_classic_instapump_fury,sneakers,1,9790
89803,28-08-2019 12:58,4,Reebok_classic_leather,sneakers,1,7690
101609,30-08-2019 10:04,7,Adidas_average_shirt,shirts,1,2500
99846,26-08-2019 13:26,4,Adidas_samba,sneakers,1,5990
68349,13-08-2019 13:48,6,Reebok_classic_leather,sneakers,1,7690
95958,08-08-2019 16:09,3,Nike_signal,sneakers,1,8990
104132,18-08-2019 13:10,1,Reebok_classic_instapump_fury,sneakers,1,9790
100416,08-08-2019 15:39,7,Nike_signal,sneakers,1,8990
107743,18-08-2019 12:46,3,Nike_signal,sneakers,1,8990
98558,08-08-2019 20:30,7,Adidas_yeezy,sneakers,1,13490
96288,16-08-2019 11:10,4,Nike_signal,sneakers,1,8990
103285,15-08-2019 14:18,5,Adidas_nmd,sneakers,1,14450
103521,19-08-2019 14:45,3,Nike_air_force,sneakers,1,8990
104540,15-08-2019 13:17,5,Adidas_yeezy,sneakers,1,13490
105633,29-08-2019 12:53,6,Reebok_classic_daytona,sneakers,1,6990
108523,10-08-2019 12:19,7,Vans_era_neon,sneakers,1,5990
99970,16-08-2019 08:53,7,Reebok_classic_leather,sneakers,1,7690
108658,29-08-2019 11:07,3,Vans_old_skool_neon,sneakers,1,6390
99669,08-08-2019 13:25,7,Adidas_yeezy,sneakers,1,13490
93320,17-08-2019 18:35,7,Adidas_yeezy,sneakers,1,13490
105276,22-08-2019 14:43,3,Reebok_classic_ripple,sneakers,1,5590
74360,16-08-2019 18:27,6,Nike_signal,sneakers,1,8990
93305,07-08-2019 15:10,6,Adidas_yeezy,sneakers,1,13490
91009,29-08-2019 11:59,7,Adidas_yeezy,sneakers,1,13490
88733,22-08-2019 15:10,4,Adidas_average_shirt,shirts,1,2500
106016,16-08-2019 15:38,4,Adidas_average_shirt,shirts,1,2500
113162,23-08-2019 10:23,6,Reebok_classic_ripple,sneakers,1,5590
96448,18-08-2019 17:14,2,Nike_signal,sneakers,1,8990
94667,16-08-2019 15:21,7,Reebok_classic_leather,sneakers,1,7690
85506,16-08-2019 21:12,2,Nike_signal,sneakers,1,8990
117085,23-08-2019 14:22,2,Adidas_nmd,sneakers,1,14450
88185,14-08-2019 13:24,5,Reebok_classic_leather,sneakers,1,7690
111574,12-08-2019 10:00,7,Reebok_classic_leather_redux,sneakers,1,5590
99164,23-08-2019 20:56,7,Nike_signal,sneakers,1,8990
103825,06-08-2019 13:02,6,Nike_zoom_2k,sneakers,1,7490
97389,17-08-2019 13:24,5,Nike_budget_shirt,shirts,1,999
