transaction_id,order_date,shop_id,product_name,categoty,qty,price
115652,18-12-2019 12:28,3,Adidas_nmd,sneakers,1,14450
116903,19-12-2019 12:01,4,Adidas_yeezy,sneakers,1,13490
94316,12-12-2019 09:56,7,Vans_era_neon,sneakers,1,5990
101739,06-12-2019 16:21,5,Reebok_classic_instapump_fury,sneakers,1,9790
98794,25-12-2019 16:09,6,Vans_era_neon,sneakers,1,5990
84195,01-12-2019 17:05,6,Nike_signal,sneakers,1,8990
101421,21-12-2019 09:35,7,Nike_signal,sneakers,1,8990
94418,20-12-2019 10:24,6,Reebok_classic_leather,sneakers,1,7690
99954,25-12-2019 16:11,7,Nike_air_max_90,sneakers,1,11500
93702,07-12-2019 14:49,2,Reebok_classic_instapump_fury,sneakers,1,9790
114245,09-12-2019 13:18,6,Adidas_yeezy,sneakers,1,13490
94272,29-12-2019 15:09,3,Reebok_classic_daytona,sneakers,1,6990
87298,04-12-2019 05:43,7,Reebok_classic_leather_redux,sneakers,1,5590
106783,02-12-2019 17:12,7,Adidas_gazelle,sneakers,1,6990
93636,22-12-2019 16:15,2,Adidas_yeezy,sneakers,1,13490
107388,14-12-2019 13:44,7,Nike_signal,sneakers,1,8990
106820,27-12-2019 10:20,2,Reebok_classic_daytona,sneakers,1,6990
101275,09-12-2019 14:38,7,Vans_era_neon,sneakers,1,5990
101567,09-12-2019 16:48,4,Reebok_classic_leather_redux,sneakers,1,5590
104815,14-12-2019 10:25,1,Reebok_classic_leather,sneakers,1,7690
101400,11-12-2019 16:13,2,Nike_signal,sneakers,1,8990
87286,01-12-2019 16:59,7,Adidas_ultra_boost,sneakers,1,11990
111391,30-12-2019 16:12,3,Adidas_best_ever_shirt,shirts,1,4990
114627,02-12-2019 11:17,3,Adidas_ultra_boost,sneakers,1,11990
93141,25-12-2019 17:12,7,Vans_old_skool_neon,sneakers,1,6390
92649,12-12-2019 13:32,7,Reebok_classic_instapump_fury,sneakers,1,9790
92820,31-12-2019 12:25,6,Reebok_classic_leather_redux,sneakers,1,5590
106207,17-12-2019 15:24,2,Adidas_best_ever_shirt,shirts,1,4990
